0.5702,0.6703,0.2587,0.1309,0.7664,0.9890,0.7819,0.0631,0.9401,0.4972,0.6060,0.8264,0.6036,0.5000,0.2583,0.7848,0.6209,0.8671,0.3556,0.3570,0.9718,0.2532,0.7932,0.2785,0.1227,0.1595,0.7573,0.4322,0.3846,0.0335,0.1122,0.1446,0.0032,0.1398,0.7318,0.3881,0.8075,0.9268,0.4224,0.8275,0.5468,0.5084,0.5180,0.3901,0.6027,0.9806,0.7207,0.2474,0.0765,0.6709,0.3369
0.9613,0.9323,0.1320,0.9962,0.2033,0.4559,0.6824,0.9790,0.3611,0.3754,0.5998,0.9821,0.4411,0.7231,0.8766,0.7441,0.4695,0.6565,0.6541,0.4112,0.0009,0.4639,0.2458,0.7399,0.2963,0.5707,0.4601,0.8050,0.3551,0.0688,0.8206,0.0276,0.4186,0.9472,0.8222,0.2970,0.1122,0.4681,0.4030,0.0650,0.3359,0.2513,0.1063,0.8314,0.7364,0.2096,0.5851,0.8706,0.1860,0.0345,0.4466
0.8520,0.8899,0.6996,0.0390,0.5104,0.9628,0.6772,0.2719,0.5110,0.8487,0.6721,0.4424,0.4357,0.1174,0.1930,0.6085,0.5100,0.5137,0.5035,0.2026,0.0483,0.3711,0.7805,0.7851,0.0303,0.3310,0.5003,0.2156,0.9327,0.5396,0.4176,0.1918,0.1122,0.8478,0.0947,0.7788,0.6720,0.3161,0.1164,0.1789,0.6142,0.9139,0.3022,0.9830,0.8350,0.1538,0.3878,0.2570,0.1325,0.2439,0.4826
0.6177,0.3349,0.3761,0.7009,0.1998,0.0179,0.0241,0.4613,0.9270,0.6414,0.8850,0.4532,0.8319,0.9077,0.8514,0.4777,0.6271,0.6866,0.3160,0.1162,0.2507,0.6497,0.9245,0.5051,0.9160,0.7475,0.9401,0.6610,0.0209,0.3454,0.3299,0.0411,0.7450,0.1339,0.9444,0.6192,0.8717,0.5937,0.7337,0.3244,0.3239,0.9108,0.6341,0.9401,0.3815,0.0738,0.4388,0.8777,0.4527,0.4311,0.6784
0.3354,0.2693,0.0532,0.8486,0.1618,0.1686,0.5535,0.0073,0.3691,0.4785,0.4991,0.4417,0.0568,0.7148,0.8773,0.9756,0.5812,0.7149,0.0147,0.6224,0.1634,0.4172,0.1575,0.9931,0.5329,0.3339,0.2121,0.1759,0.8090,0.5213,0.5725,0.1069,0.2944,0.4953,0.1619,0.2240,0.5969,0.5632,0.6708,0.0646,0.4835,0.9741,0.5347,0.3086,0.9235,0.3455,0.7482,0.2051,0.4339,0.1164,0.5495
0.9708,0.5152,0.1371,0.0298,0.9302,0.9754,0.2871,0.8236,0.7363,0.5318,0.6459,0.5825,0.3781,0.0771,0.4321,0.0336,0.3534,0.1037,0.6213,0.2507,0.6758,0.2084,0.1198,0.5390,0.0948,0.2921,0.5225,0.6805,0.5241,0.6799,0.6495,0.1618,0.4993,0.8871,0.3697,0.9718,0.5135,0.0796,0.8541,0.6021,0.3280,0.9042,0.0186,0.2445,0.7884,0.1175,0.5279,0.9922,0.0668,0.8514,0.6075
0.3946,0.3964,0.9505,0.9396,0.6220,0.0759,0.0410,0.6106,0.3346,0.6219,0.4384,0.7082,0.6126,0.1581,0.3882,0.1296,0.8617,0.3647,0.4231,0.8230,0.8851,0.7553,0.0757,0.4137,0.7569,0.1108,0.8518,0.2040,0.6378,0.8059,0.4108,0.0379,0.6678,0.7639,0.5556,0.8770,0.5318,0.0077,0.6727,0.3307,0.3245,0.2220,0.0077,0.3150,0.1561,0.1028,0.8365,0.3832,0.6049,0.8320,0.3092
0.9312,0.7560,0.1448,0.6036,0.8830,0.2329,0.2254,0.8336,0.6497,0.5301,0.5757,0.2177,0.8145,0.0859,0.5585,0.9522,0.3293,0.9674,0.7508,0.5005,0.2850,0.9838,0.5177,0.4480,0.5703,0.0338,0.3300,0.8274,0.0046,0.4504,0.3005,0.5127,0.5966,0.0194,0.3842,0.8456,0.4499,0.4994,0.7399,0.6473,0.5127,0.7658,0.4017,0.8463,0.2719,0.6863,0.3360,0.6546,0.5946,0.0436,0.8357
0.7427,0.2502,0.1123,0.1664,0.8797,0.9252,0.8531,0.5539,0.5510,0.2984,0.8776,0.0838,0.7510,0.2930,0.8144,0.4524,0.6490,0.5100,0.5348,0.2381,0.9611,0.8435,0.7957,0.0612,0.8802,0.4401,0.6717,0.9966,0.8285,0.8169,0.9775,0.6035,0.3364,0.1281,0.0507,0.9627,0.6381,0.2314,0.5111,0.7512,0.6943,0.5296,0.0397,0.0156,0.7963,0.6164,0.8718,0.4510,0.8248,0.0759,0.3785
0.6292,0.3519,0.1876,0.4389,0.9925,0.1471,0.8252,0.6712,0.8224,0.6803,0.7296,0.6055,0.4564,0.8234,0.4334,0.2195,0.2255,0.3688,0.5745,0.9096,0.7240,0.6037,0.4440,0.5380,0.5142,0.2679,0.8507,0.9939,0.1127,0.8258,0.4138,0.4346,0.8839,0.4655,0.6808,0.6761,0.2599,0.3045,0.7168,0.4329,0.1244,0.4177,0.7221,0.9623,0.7988,0.7578,0.7355,0.8897,0.0259,0.7470,0.3061
0.6564,0.3354,0.6316,0.3903,0.3138,0.3419,0.1991,0.3363,0.5143,0.3153,0.8072,0.1048,0.4061,0.2266,0.9629,0.9719,0.7954,0.0762,0.0718,0.0647,0.5873,0.8915,0.6068,0.3598,0.6197,0.8244,0.6161,0.7589,0.0985,0.2474,0.5234,0.0022,0.2810,0.9527,0.9091,0.2590,0.5390,0.2549,0.9620,0.8106,0.0298,0.1916,0.9980,0.3996,0.4132,0.0415,0.1524,0.1243,0.3014,0.7465,0.3068
0.9743,0.5832,0.0231,0.8415,0.3276,0.0721,0.0104,0.3623,0.9724,0.9826,0.5618,0.2929,0.4384,0.7812,0.8077,0.8853,0.3317,0.4710,0.1232,0.2902,0.7611,0.4135,0.6723,0.5375,0.3391,0.4459,0.8776,0.0642,0.1615,0.7417,0.8442,0.0871,0.9977,0.3826,0.9057,0.3508,0.8610,0.1262,0.6930,0.3920,0.3112,0.0764,0.7997,0.4402,0.3580,0.3318,0.5516,0.3378,0.4692,0.0761,0.2327
0.1837,0.8321,0.5528,0.1045,0.7783,0.1793,0.1327,0.3122,0.1735,0.7172,0.4059,0.7624,0.2816,0.8944,0.4601,0.7831,0.7836,0.0975,0.6004,0.6537,0.3124,0.4667,0.5277,0.6131,0.1596,0.4209,0.4911,0.6297,0.2117,0.4304,0.1540,0.5612,0.5102,0.1458,0.3862,0.4683,0.5348,0.0829,0.1007,0.4927,0.7364,0.5221,0.1316,0.6714,0.5628,0.2432,0.2019,0.7305,0.7814,0.3788,0.7053
0.6774,0.3653,0.7347,0.1033,0.3813,0.4303,0.9448,0.3467,0.5240,0.4088,0.2827,0.5540,0.3450,0.5428,0.7990,0.4066,0.8919,0.0809,0.9464,0.5167,0.0718,0.6672,0.3804,0.9994,0.2966,0.7540,0.7993,0.8947,0.0157,0.6234,0.1749,0.6355,0.0991,0.1291,0.5917,0.9807,0.9517,0.7995,0.2595,0.6037,0.3407,0.4691,0.7411,0.7013,0.2160,0.7799,0.8859,0.5350,0.2910,0.6292,0.6724
0.6970,0.5263,0.1828,0.1570,0.8061,0.5730,0.6585,0.9860,0.5589,0.1767,0.3332,0.7128,0.3846,0.9424,0.2948,0.0251,0.2413,0.2719,0.7073,0.7216,0.8012,0.1731,0.4424,0.6232,0.9451,0.8897,0.8323,0.5422,0.0555,0.5803,0.0356,0.6829,0.7865,0.0298,0.1022,0.4854,0.7753,0.1389,0.4800,0.7535,0.9431,0.5120,0.6358,0.2607,0.9369,0.1914,0.2997,0.7468,0.3480,0.6393,0.6703
0.3197,0.1007,0.7600,0.3450,0.9960,0.2405,0.7208,0.9083,0.0866,0.2860,0.1223,0.2834,0.0657,0.6068,0.1350,0.7413,0.3242,0.4056,0.8907,0.7402,0.6131,0.3259,0.7205,0.3906,0.5108,0.4413,0.5574,0.8125,0.2657,0.0744,0.2760,0.5679,0.9466,0.9838,0.5098,0.9723,0.4254,0.9480,0.6727,0.8225,0.1262,0.7961,0.2447,0.8781,0.5880,0.6249,0.2098,0.5717,0.8210,0.8752,0.1303
0.7051,0.2065,0.1215,0.8175,0.6828,0.0057,0.4020,0.2340,0.5281,0.1621,0.6789,0.2180,0.2359,0.6402,0.3182,0.7877,0.4192,0.5123,0.2040,0.2000,0.4706,0.4695,0.4221,0.7299,0.2204,0.8903,0.0683,0.4805,0.8794,0.7230,0.3456,0.0347,0.1442,0.8131,0.6770,0.5414,0.3859,0.5377,0.7712,0.4477,0.1035,0.2125,0.5060,0.2525,0.1908,0.0216,0.2642,0.9169,0.8290,0.7247,0.6746
0.3092,0.9322,0.4775,0.5083,0.5889,0.1923,0.9310,0.7536,0.8892,0.6523,0.7236,0.9766,0.8045,0.7030,0.3932,0.4613,0.6837,0.9017,0.4299,0.5111,0.3860,0.2467,0.1448,0.2003,0.2719,0.7006,0.4918,0.5214,0.7092,0.3558,0.0296,0.7719,0.9108,0.3429,0.9782,0.3591,0.0716,0.8680,0.6575,0.5784,0.2738,0.5137,0.5991,0.5769,0.9861,0.4062,0.3844,0.3840,0.2234,0.7394,0.5747
0.5116,0.0948,0.3292,0.8740,0.2091,0.8769,0.6948,0.5014,0.9077,0.5008,0.9060,0.8263,0.5585,0.7997,0.0950,0.2359,0.1744,0.1970,0.9654,0.3003,0.3964,0.5864,0.7223,0.3813,0.0603,0.9740,0.1157,0.9471,0.6753,0.1625,0.6013,0.3749,0.2179,0.7972,0.4685,0.0897,0.8278,0.5985,0.6589,0.2863,0.7580,0.9468,0.0074,0.5816,0.0634,0.2435,0.3464,0.3397,0.3294,0.4647,0.2985
